"Code","Symbol","Industry","Board"
"ASDV.TA","ASIA DEVELOP","Unknown","TASE"
"ASGR.TA","ASPEN GROUP","Unknown","TASE"
"ATLN-M.TA","ATHLONE INVES-M","Unknown","TASE"
"AUDC.TA","AUDIOCODES","Unknown","TASE"
"AURA.TA","AURA","Unknown","TASE"
"AVER.TA","AVERBUCH","Unknown","TASE"
"AVGL.TA","AVGOL","Unknown","TASE"
"AVIA.TA","AVIATION LINKS","Unknown","TASE"
"AVIV.TA","AVIV","Unknown","TASE"
"AVLN.TA","AVIV ARLON","Unknown","TASE"
"AVNR-L.TA","AVNER OIL EXPLOR","Unknown","TASE"
"AVRT.TA","AVROT","Unknown","TASE"
"AYAL.TA","AYALON HLDGS","Unknown","TASE"
"AZRM.TA","AZORIM","Unknown","TASE"
"AZRG.TA","AZRIELI GROUP","Unknown","TASE"
"BCOM.TA","B COMMUNICATION","Unknown","TASE"
"BSP.TA","B.S.P.","Unknown","TASE"
"BYAR.TA","B.YAIR","Unknown","TASE"
"BBYL.TA","BABYLON","Unknown","TASE"
"BRAN.TA","BARAN","Unknown","TASE"
"BARK.TA","BARKAN","Unknown","TASE"
"BVC.TA","BATM","Unknown","TASE"
"BYSD.TA","BAYSIDE LAND","Unknown","TASE"
"ORL.TA","BAZAN","Unknown","TASE"
"BSFL.TA","BEST FUEL","Unknown","TASE"
"BSEN.TA","BET SHEMESH HLDGS","Unknown","TASE"
"BEZQ.TA","BEZEQ","Unknown","TASE"
"BGI.TA","BGI","Unknown","TASE"
"BIG.TA","BIG","Unknown","TASE"
"BNIN.TA","BINYAN","Unknown","TASE"
"BOLT.TA","BIO LIGHT","Unknown","TASE"
"BIOV.TA","BIO VIEW","Unknown","TASE"
"BICL.TA","BIOCANCELL","Unknown","TASE"
"BCEL.TA","BIOCELL","Unknown","TASE"
"BLRX.TA","BIOLINE RX","Unknown","TASE"
"BMDX.TA","BIOMEDIX","Unknown","TASE"
"BNDX.TA","BIONDVAX","Unknown","TASE"
"BIRI-L.TA","BIRI BARASHI EARTH","Unknown","TASE"
"BIRM-L.TA","BIRMAN WOOD IND","Unknown","TASE"
"BLSR.TA","BLUE SQ REAL ES","Unknown","TASE"
"BOTI-L.TA","BONEI TICHON-L","Unknown","TASE"
"BONS.TA","BONUS BIOGROUP","Unknown","TASE"
"BCNV.TA","BRACK CAPIT N V","Unknown","TASE"
"BRIN.TA","BRAINSWAY","Unknown","TASE"
"BRAM.TA","BRAM INDUS","Unknown","TASE"
"BRND.TA","BRAND","Unknown","TASE"
"BRIL.TA","BRILL","Unknown","TASE"
"BRMG.TA","BRIMAG DIGITAL AGE","Unknown","TASE"
"BSRU-L.TA","BSR EUROPE-L","Unknown","TASE"
"CISY.TA","C I SYSTEMS","Unknown","TASE"
"CAMT.TA","CAMTEK","Unknown","TASE"
"CFBI.TA","CAN FITE BIO","Unknown","TASE"
"CPTP.TA","CAPITAL POINT","Unknown","TASE"
"CRSO.TA","CARASSO","Unknown","TASE"
"CRGR-L.TA","CARMEL GROUP-M","Unknown","TASE"
"CRHO-M.TA","CARMEL HOLDIN-M","Unknown","TASE"
"CRMT.TA","CARMIT","Unknown","TASE"
"CAST.TA","CASTRO","Unknown","TASE"
"CEL.TA","CELLCOM","Unknown","TASE"
"CRNT.TA","CERAGON","Unknown","TASE"
"CHAM.TA","CHAM","Unknown","TASE"
"CHAY-L.TA","CHAYON COMPUTERS","Unknown","TASE"
"CIMT.TA","CIMATRON-L","Unknown","TASE"
"CNMA-L-L.TA","CINEMA L-L","Unknown","TASE"
"CTPL5-L.TA","CITRUS PLANT5-L","Unknown","TASE"
"CTPL1.TA","CITRUS PLT1-L","Unknown","TASE"
"CBI.TA","CLAL BIOTECH","Unknown","TASE"
"CII.TA","CLAL INDUSTRIES","Unknown","TASE"
"CLIS.TA","CLAL INSURANCE","Unknown","TASE"
"CDEV.TA","COHEN DEV","Unknown","TASE"
"COMM-M.TA","COHEN M M-M","Unknown","TASE"
"CLPT.TA","COLLPLANT","Unknown","TASE"
"CTCH.TA","COMMTOUCH","Unknown","TASE"
"CGEN.TA","COMPUGEN","Unknown","TASE"
"CMDR-L.TA","COMPUTER DIR-L","Unknown","TASE"
"DMED.TA","D MEDICAL","Unknown","TASE"
"DNA.TA","D.N.A BIOMED","Unknown","TASE"
"DANH.TA","DAN HOTELS","Unknown","TASE"
"DANE.TA","DANEL","Unknown","TASE"
"DNHD-L.TA","DANIEL HOLD-M","Unknown","TASE"
"DNYA.TA","DANYA CEBUS","Unknown","TASE"
"DLEA.TA","DELEK AUTOMOTIV","Unknown","TASE"
"DEDR.TA","DELEK DRILLIN L","Unknown","TASE"
"DLEN.TA","DELEK ENERGI","Unknown","TASE"
"DLEKG.TA","DELEK GROUP","Unknown","TASE"
"DLKIS.TA","DELEK ISRAEL","Unknown","TASE"
"DELT.TA","DELTA","Unknown","TASE"
"DXIL.TA","DEXIA ISRAEL","Unknown","TASE"
"DROM.TA","DI ROM -M","Unknown","TASE"
"DIGL-L.TA","DIGAL -M","Unknown","TASE"
"DIMRI.TA","DIMRI","Unknown","TASE"
"DCI.TA","DIRECT CAPITA","Unknown","TASE"
"DIFI.TA","DIRECT INSURANC","Unknown","TASE"
"DSCT.TA","DISCOUNT","Unknown","TASE"
"DISI.TA","DISCOUNT INV","Unknown","TASE"
"DRAL.TA","DOR ALON","Unknown","TASE"
"DRCN.TA","DORI CONST","Unknown","TASE"
"DORI.TA","DORI GROUP","Unknown","TASE"
"DRSL.TA","DORSEL","Unknown","TASE"
"DPRM.TA","D-PHARM","Unknown","TASE"
"DSAP.TA","DS APEX","Unknown","TASE"
"DUNI.TA","DUNIEC","Unknown","TASE"
"EMCO.TA","E&M","Unknown","TASE"
"EGRE.TA","E.G.R.E","Unknown","TASE"
"ETVW.TA","E.T.VIEW MEDIC","Unknown","TASE"
"EDN.TA","EDEN ENERGY","Unknown","TASE"
"EDRL.TA","EDRI-EL","Unknown","TASE"
"ELAL.TA","EL AL","Unknown","TASE"
"ELCN.TA","ELAD CANADA","Unknown","TASE"
"ELGL.TA","ELAD GLOBAL","Unknown","TASE"
"EMIT.TA","ELBIT IMAGING","Unknown","TASE"
"EMTC.TA","ELBIT MEDITEC-M","Unknown","TASE"
"ESLT.TA","ELBIT SYSTEMS","Unknown","TASE"
"ELCO.TA","ELCO HOLDINGS","Unknown","TASE"
"ELDN.TA","ELDAN TECH","Unknown","TASE"
"ELDAV.TA","ELDAV-L","Unknown","TASE"
"ELTR.TA","ELECTRA","Unknown","TASE"
"ECP.TA","ELECTRA CO  PR","Unknown","TASE"
"ELCRE.TA","ELECTRA REAL E.","Unknown","TASE"
"ELGO-M.TA","ELGO -L","Unknown","TASE"
"ELRN.TA","ELRON","Unknown","TASE"
"ELSPC.TA","ELSPEC","Unknown","TASE"
"EMDV.TA","EMILIA DEVEL","Unknown","TASE"
"ENRG.TA","ENERGIX","Unknown","TASE"
"ENRS.TA","ENGEL RESOUR","Unknown","TASE"
"ENLT.TA","ENLIGHT ENERGY","Unknown","TASE"
"EQTL.TA","EQUITAL","Unknown","TASE"
"ERSS-M.TA","EURO OVERSE-M","Unknown","TASE"
"ERST-L.TA","EURO SAT-L","Unknown","TASE"
"EVGN.TA","EVOGENE","Unknown","TASE"
"EXEN.TA","EXALENZ","Unknown","TASE"
"EXCE.TA","EXCELLENCE","Unknown","TASE"
"EXPO.TA","EXPORT INV","Unknown","TASE"
"EXTR.TA","EXTRA-M","Unknown","TASE"
"EZ.TA","EZ ENERGY","Unknown","TASE"
"EZCH.TA","EZCHIP","Unknown","TASE"
"FELD-L.TA","FELDMAN N-M","Unknown","TASE"
"FIBI.TA","FIBI","Unknown","TASE"
"FIBR.TA","FIBROLAN","Unknown","TASE"
"FNFR.TA","FINANC FORCE","Unknown","TASE"
"FNCTC-L.TA","FINANCITECH-M","Unknown","TASE"
"FLGM-M.TA","FLIGHT MED-M","Unknown","TASE"
"FLSN.TA","FLOWSENSE MEDIC","Unknown","TASE"
"FBRT.TA","FMS","Unknown","TASE"
"FORT.TA","FORMULA","Unknown","TASE"
"FVT.TA","FORMULA VISN-L","Unknown","TASE"
"FOX.TA","FOX","Unknown","TASE"
"FRDN.TA","FRIDENSON","Unknown","TASE"
"FRUT.TA","FRUTAROM","Unknown","TASE"
"GIBC.TA","GAI BEACH","Unknown","TASE"
"GLTN.TA","GALTEN","Unknown","TASE"
"GAMT-L.TA","GAMATRONIC-L","Unknown","TASE"
"GSFI.TA","GAN SHMUEL","Unknown","TASE"
"GAON.TA","GAON","Unknown","TASE"
"GLOB.TA","GAZIT GLOBE","Unknown","TASE"
"GEFEN.TA","GEFEN INV","Unknown","TASE"
"GTR.TA","GETTER","Unknown","TASE"
"GILT.TA","GILAT","Unknown","TASE"
"GILN.TA","GILON   -M","Unknown","TASE"
"GNGR.TA","GINEGAR","Unknown","TASE"
"GIVN.TA","GIVEN IMAGING","Unknown","TASE"
"GIVO-L.TA","GIVOT OLAM","Unknown","TASE"
"GLEX.TA","GLOB EXPLOR L","Unknown","TASE"
"GLTR-M.TA","GLOBALICOM-M","Unknown","TASE"
"GLCM.TA","GLYCOMINDS","Unknown","TASE"
"GMUL.TA","GMUL","Unknown","TASE"
"GOAL-M.TA","GOAL PARTNER-M","Unknown","TASE"
"GODM.TA","GODM","Unknown","TASE"
"GLPL.TA","GOLAN PLASTIC","Unknown","TASE"
"GOLD.TA","GOLD","Unknown","TASE"
"GOHO.TA","GOLDEN HOUSE","Unknown","TASE"
"GOLF.TA","GOLF","Unknown","TASE"
"GRLK.TA","GRADLINK","Unknown","TASE"
"GRTN.TA","GREENSTONE","Unknown","TASE"
"GLVR.TA","GULLIVER","Unknown","TASE"
"HBS.TA","HABAS","Unknown","TASE"
"HAHO-L.TA","HACHSHARA-L","Unknown","TASE"
"HDST.TA","HADASIT BIO","Unknown","TASE"
"HAP.TA","HADERA PAPER","Unknown","TASE"
"HGG.TA","HAGAG","Unknown","TASE"
"HMAM.TA","HAMAMA","Unknown","TASE"
"MSAH.TA","HAMASHBIR 365","Unknown","TASE"
"HAML.TA","HAMLET","Unknown","TASE"
"HNMR.TA","HANAN MOR","Unknown","TASE"
"HARL.TA","HAREL","Unknown","TASE"
"HLAN.TA","HILAN","Unknown","TASE"
"HRON.TA","HIRON","Unknown","TASE"
"HLDS-L.TA","INOC","Unknown","TASE"
"HOD.TA","HOD","Unknown","TASE"
"HOT.TA","HOT","Unknown","TASE"
"ITGI.TA","I.T.G.I","Unknown","TASE"
"IBI.TA","IBI INV HOUSE","Unknown","TASE"
"ICCM.TA","ICECURE MEDICAL","Unknown","TASE"
"ICL.TA","ICL","Unknown","TASE"
"IDBH.TA","IDB HOLDINGS","Unknown","TASE"
"IES.TA","IES","Unknown","TASE"
"IE.TA","ILDC ENERGY","Unknown","TASE"
"ILX.TA","ILEX MEDICAL","Unknown","TASE"
"IMCO.TA","IMCO","Unknown","TASE"
"IBLD.TA","INDUS BUILDING","Unknown","TASE"
"INSL.TA","INSULINE","Unknown","TASE"
"INTP.TA","INTEC PHARMA","Unknown","TASE"
"ININ.TA","INTER INDSTRIES","Unknown","TASE"
"INTCL.TA","INTERCOLONY-L","Unknown","TASE"
"INCR.TA","INTERCURE","Unknown","TASE"
"INTR-M.TA","INTERGAMA-M","Unknown","TASE"
"FTIN.TA","INTERNATIONAL","Unknown","TASE"
"IGLD.TA","INTERNET GOLD","Unknown","TASE"
"IVTC.TA","INVENTECH","Unknown","TASE"
"IPC-M.TA","IPC-M","Unknown","TASE"
"ISAL.TA","ISAL AMLAT INVT","Unknown","TASE"
"ILCO.TA","ISRAEL CORP","Unknown","TASE"
"ISOP-L.TA","ISR OPP ENERGY RES","Unknown","TASE"
"ISRA.L.TA","ISRAMCO       L","Unknown","TASE"
"ISRS.TA","ISRAS","Unknown","TASE"
"ISRO.TA","ISROTEL","Unknown","TASE"
"ISTA.TA","ISSTA","Unknown","TASE"
"ITMR.TA","ITAMAR","Unknown","TASE"
"ITYF.TA","ITAY FINANCIAL","Unknown","TASE"
"ITRN.TA","ITURAN","Unknown","TASE"
"JBNK.TA","JERUSALEM","Unknown","TASE"
"ECJM.TA","JERUSALEM ECON","Unknown","TASE"
"JBKT.TA","JOBOOKIT HOLD","Unknown","TASE"
"JOEL.TA","JOEL","Unknown","TASE"
"KAFR.TA","KAFRIT","Unknown","TASE"
"KLNT.TA","KALANT CARMON","Unknown","TASE"
"KLRM.TA","KALROM MOTORS","Unknown","TASE"
"KMDA.TA","KAMADA","Unknown","TASE"
"KMNH.TA","KMN HOLDINGS","Unknown","TASE"
"KMOR.TA","KAMOR","Unknown","TASE"
"KRIS.TA","KARDAN ISRAEL","Unknown","TASE"
"KRNV.TA","KARDAN N.V.","Unknown","TASE"
"KARE.TA","KARDAN REAL ES","Unknown","TASE"
"KVCL.TA","KARDAN VEHICLE","Unknown","TASE"
"KRYT.TA","KARDEN YAZ","Unknown","TASE"
"KRUR.TA","KERUR","Unknown","TASE"
"KETR.TA","KETER","Unknown","TASE"
"KLIL.TA","KLIL","Unknown","TASE"
"KLIR.TA","KLIR-M","Unknown","TASE"
"KMNK-L.TA","KMN CAPITAL-L","Unknown","TASE"
"KNFM.TA","KNAFAIM","Unknown","TASE"
"KOR.TA","KOOR","Unknown","TASE"
"LHIS.TA","LACHISH","Unknown","TASE"
"LAHAV.TA","LAHAV","Unknown","TASE"
"ILDC.TA","LAND DEV","Unknown","TASE"
"LDMK.TA","LANDMARK","Unknown","TASE"
"LPHL-L.TA","LAPIDOT HEL L","Unknown","TASE"
"LAPD.TA","LAPIDOTH","Unknown","TASE"
"LDER.TA","LEADER","Unknown","TASE"
"LDRC.TA","LEADER CAP","Unknown","TASE"
"LDMS-M.TA","LEADMAS -M","Unknown","TASE"
"LUMI.TA","LEUMI","Unknown","TASE"
"LVR.TA","LEVERS","Unknown","TASE"
"LEVA.TA","LEVI","Unknown","TASE"
"LEVI.TA","LEVINSTEIN ENG","Unknown","TASE"
"LVPR.TA","LEVINSTEIN PROP","Unknown","TASE"
"LBTL.TA","LIBENTAL","Unknown","TASE"
"LBRT-L.TA","LIBERTY-M","Unknown","TASE"
"LIFE.TA","LIFEWAV-M","Unknown","TASE"
"LIGD.TA","LIGAD","Unknown","TASE"
"LPSN.TA","LIVEPERSON","Unknown","TASE"
"LODZ.TA","LODZIA","Unknown","TASE"
"LUDN.TA","LUDAN","Unknown","TASE"
"MABR.TA","MAABAROT","Unknown","TASE"
"MARV-M.TA","MAARIV-L","Unknown","TASE"
"MAYN.TA","MAAYAN VENTURES","Unknown","TASE"
"MGIC.TA","MAGIC","Unknown","TASE"
"MNRM-L.TA","MAINROM-M","Unknown","TASE"
"MSTM.TA","MAINSTREAM","Unknown","TASE"
"MLTM.TA","MALAM TEAM","Unknown","TASE"
"MLRG.TA","MALRAG-L","Unknown","TASE"
"MMAN.TA","MAMAN","Unknown","TASE"
"MARA.TA","MARATHON","Unknown","TASE"
"MRPR.TA","MARGING PURP-M","Unknown","TASE"
"MSLA.TA","MASLAVI","Unknown","TASE"
"MTRX.TA","MATRIX","Unknown","TASE"
"MAXM.TA","MAXIMA","Unknown","TASE"
"MEYD.TA","MAYANOT EDEN","Unknown","TASE"
"MTRN.TA","MAYTRONICS","Unknown","TASE"
"MZOR.TA","MAZOR ROBOTICS","Unknown","TASE"
"MDCL.TA","MEDICAL","Unknown","TASE"
"MDGS.TA","MEDIGUS","Unknown","TASE"
"MDPR.TA","MEDIPOWER","Unknown","TASE"
"MEDI.TA","MEDTECHNICA","Unknown","TASE"
"MGOR.TA","MEGA OR","Unknown","TASE"
"MEDN.TA","MEHADRIN","Unknown","TASE"
"MLSR.TA","MELISRON","Unknown","TASE"
"MLNX.TA","MELLANOX","Unknown","TASE"
"MMHD.TA","MENORA MIV HLD","Unknown","TASE"
"CMER.TA","MER","Unknown","TASE"
"MRHV.TA","MERHAV","Unknown","TASE"
"MTSC.TA","METIS CAPITAL-L","Unknown","TASE"
"MCTC.TA","MICROMEDIC","Unknown","TASE"
"MCRNL.TA","MICRONET 0.1","Unknown","TASE"
"MGDL.TA","MIGDAL INSURANC","Unknown","TASE"
"MNRL.TA","MINERALI","Unknown","TASE"
"MNRV.TA","MINRAV","Unknown","TASE"
"MSHR.TA","MISHORIM","Unknown","TASE"
"MISH.TA","MIVTACH SHAMIR","Unknown","TASE"
"MZTF.TA","MIZRAHI TEFAHOT","Unknown","TASE"
"MBMX.TA","MOBILE MAX","Unknown","TASE"
"MDIN-L-M.TA","MODIIN ENERGY","Unknown","TASE"
"MLDN-L.TA","MODIIN ENERGY","Unknown","TASE"
"MTCO.TA","MTI","Unknown","TASE"
"MLTX.TA","MULTIMATRIX","Unknown","TASE"
"MYDS.TA","MYDAS","Unknown","TASE"
"NAMN.TA","NAAMAN","Unknown","TASE"
"NDLS-L.TA","NADLANS-L","Unknown","TASE"
"NFTA.TA","NAPHTHA","Unknown","TASE"
"NFEX-L.TA","NAPHTHA EXP L","Unknown","TASE"
"NSVX.TA","NASVAX","Unknown","TASE"
"NRH.TA","NATURAL RESOURC","Unknown","TASE"
"NAWI.TA","NAWI","Unknown","TASE"
"NCT.TA","NEOCITY","Unknown","TASE"
"NPCO-L.TA","NEPCO STAR -M","Unknown","TASE"
"NTGR.TA","NETANEL GROUP","Unknown","TASE"
"NTX.TA","NETEX","Unknown","TASE"
"NTO.TA","NETO","Unknown","TASE"
"NTML-L.TA","NETO MALINDA -L","Unknown","TASE"
"NETZ.TA","NETZ GRUOP","Unknown","TASE"
"NZHT-M.TA","NETZ HOTELS-M","Unknown","TASE"
"NERZ-L.TA","NEW HORIZON-M","Unknown","TASE"
"NXTM.TA","NEXTCOM-M","Unknown","TASE"
"NXGN.TA","NEXTGEN-M","Unknown","TASE"
"NICE.TA","NICE","Unknown","TASE"
"NSEL.TA","NISKO ELECTRI-L","Unknown","TASE"
"NSKO.TA","NISKO INDUST","Unknown","TASE"
"NISA.TA","NISSAN","Unknown","TASE"
"NTBA.TA","NITSBA","Unknown","TASE"
"NSTR.TA","NORSTAR","Unknown","TASE"
"NVMI.TA","NOVA","Unknown","TASE"
"NTS.TA","NTS INC","Unknown","TASE"
"ORTC.TA","O.R.T.","Unknown","TASE"
"OGEN.TA","OGEN REAL EST-L","Unknown","TASE"
"OHH.TA","OHH","Unknown","TASE"
"OLMP.TA","OLIMPIA","Unknown","TASE"
"ONE.TA","ONE TECHNOLOGI","Unknown","TASE"
"ORAD.TA","ORAD-L","Unknown","TASE"
"ORBI.TA","ORBIT","Unknown","TASE"
"ORCT.TA","ORCKIT","Unknown","TASE"
"ORDA-L.TA","ORDA PRINT 1","Unknown","TASE"
"OREN.TA","OREN INVEST-M","Unknown","TASE"
"ORIN.TA","ORIAN","Unknown","TASE"
"ORMT.TA","ORMAT","Unknown","TASE"
"ORTM.TA","ORTAM SAHAR","Unknown","TASE"
"OSEM.TA","OSEM","Unknown","TASE"
"PCBT.TA","P.C.B TEC","Unknown","TASE"
"PLIND.TA","PALACE INDUST","Unknown","TASE"
"PLRM.TA","PALRAM","Unknown","TASE"
"PNGD.TA","PANGAEA R.ESTAT","Unknown","TASE"
"PTNR.TA","PARTNER","Unknown","TASE"
"PAYT.TA","PAYTON -L","Unknown","TASE"
"PZOL.TA","PAZ OIL","Unknown","TASE"
"PERI.TA","PERION NETWORK","Unknown","TASE"
"PRGO.TA","PERRIGO","Unknown","TASE"
"PTGR.TA","PETRO GROUP -M","Unknown","TASE"
"PTCH.TA","PETROCHEMICAL","Unknown","TASE"
"PHOE1.TA","PHOENIX HOLDINGS","Unknown","TASE"
"PHMD.TA","PHOTOMEDEX","Unknown","TASE"
"PILT.TA","PILAT GROUP-L","Unknown","TASE"
"PLMG.TA","PILAT MEDIA-L","Unknown","TASE"
"PLSN.TA","PLASSON INDUS","Unknown","TASE"
"PLST.TA","PLASTO SAC","Unknown","TASE"
"PPIL.TA","PLASTOFIL","Unknown","TASE"
"PSTI.TA","PLURISTEM","Unknown","TASE"
"POLI.TA","POALIM","Unknown","TASE"
"PIU.TA","POALIM IBI","Unknown","TASE"
"PLRC.TA","POLAR COMM","Unknown","TASE"
"PLR.TA","POLAR INVEST-M","Unknown","TASE"
"POLY-L.TA","POLYGON -L","Unknown","TASE"
"POLRM.TA","POLYRAM","Unknown","TASE"
"PRSK.TA","PRASHKOVSKY","Unknown","TASE"
"PIH.TA","PREMIUM PIH-M","Unknown","TASE"
"PRTC.TA","PRIORTECH","Unknown","TASE"
"PRCG.TA","PROCOGNIA","Unknown","TASE"
"PROB-M.TA","PROFIT BLDG INDS","Unknown","TASE"
"PBTH.TA","PROLOR BIOTECH","Unknown","TASE"
"PTBL.TA","PROPERT & BUIL","Unknown","TASE"
"PRSD.TA","PRO-SID-M","Unknown","TASE"
"PLX.TA","PROTALIX","Unknown","TASE"
"PRTL.TA","PROTEOLOGICS","Unknown","TASE"
"QLTU.TA","QUALITAU","Unknown","TASE"
"QNCO.TA","QUEENCO","Unknown","TASE"
"RHTCH.TA","R.H TECHNO","Unknown","TASE"
"RLCO.TA","RALCO","Unknown","TASE"
"RMLI.TA","RAMI LEVI","Unknown","TASE"
"RPAC.TA","RAPAC","Unknown","TASE"
"RATI.L.TA","RATIO       L","Unknown","TASE"
"RAVD.TA","RAVAD","Unknown","TASE"
"RVL.TA","RAVAL","Unknown","TASE"
"RDHL.TA","REDHILL","Unknown","TASE"
"REGE-L.TA","REGENCY JERUSALEM","Unknown","TASE"
"RIT1.TA","REIT 1","Unknown","TASE"
"REKA.TA","REKAH","Unknown","TASE"
"RTLX.TA","RETALIX","Unknown","TASE"
"RLN.TA","RILON","Unknown","TASE"
"RIMO.TA","RIMONI","Unknown","TASE"
"ROBO.TA","ROBOGROUP","Unknown","TASE"
"ROSB.TA","ROSEBUD REAL ESTATE","Unknown","TASE"
"RSTG.TA","ROSSETA GREEN","Unknown","TASE"
"ROTX.TA","ROTEX (1980)","Unknown","TASE"
"ROTS.TA","ROTSHTEIN","Unknown","TASE"
"RSEL.TA","RSL","Unknown","TASE"
"SRAC.TA","S.R ACCORD-M","Unknown","TASE"
"SANO1.TA","SANO","Unknown","TASE"
"SPNS.TA","SAPIENS","Unknown","TASE"
"SRFT.TA","SARFATI","Unknown","TASE"
"STCM.TA","SATCOM SYSTEM","Unknown","TASE"
"SCIX.TA","SCAILEX","Unknown","TASE"
"SHNP.TA","SCHNAPP","Unknown","TASE"
"SCOP.TA","SCOPE","Unknown","TASE"
"SDS.TA","SDS","Unknown","TASE"
"SLARL.TA","SELLA REAL EST","Unknown","TASE"
"SMCM.TA","SEMICOM","Unknown","TASE"
"SHDSH.TA","SHAHAR HADASH","Unknown","TASE"
"SALG.TA","SHALAG","Unknown","TASE"
"SHAN.TA","SHANIV","Unknown","TASE"
"SEFA.TA","SHEFA YAMIM","Unknown","TASE"
"SHMN.TA","SHEMEN","Unknown","TASE"
"SOG.TA","SHEMEN OIL& GAS","Unknown","TASE"
"SKBN.TA","SHIKUN & BINUI","Unknown","TASE"
"SLAD.TA","SHLADOT METAL WKS 1","Unknown","TASE"
"SAE.TA","SHUFERSAL","Unknown","TASE"
"SALO.TA","SIALO-M","Unknown","TASE"
"SILC.TA","SILICOM","Unknown","TASE"
"SOLH.TA","SOLOMON HOL-M","Unknown","TASE"
"SVAS-L.TA","SOVEREIGN AST-L","Unknown","TASE"
"SCC.TA","SPACE COM","Unknown","TASE"
"SPCT.TA","SPECTRONIX","Unknown","TASE"
"SPNTC.TA","SPUNTECH","Unknown","TASE"
"STNT.TA","STAR NIGHT","Unknown","TASE"
"STG.TA","STG","Unknown","TASE"
"STRS.TA","STRAUSS GROUP","Unknown","TASE"
"SMT.TA","SUMMIT","Unknown","TASE"
"SNTG.TA","SUN TEAM GROUP","Unknown","TASE"
"SNFL.TA","SUNFLOWER","Unknown","TASE"
"SUNY.TA","SUNY","Unknown","TASE"
"SNEL.TA","SYNEL","Unknown","TASE"
"SNCB.TA","SYNERGY CABLES","Unknown","TASE"
"SYNO-L.TA","SYNOPSIS-M","Unknown","TASE"
"TDGN.TA","TADIR GAN-M","Unknown","TASE"
"TDRN.TA","TADIRAN HOLDING","Unknown","TASE"
"TGCP.TA","TAGOR CAPITAL-M","Unknown","TASE"
"TALD.TA","TALDOR","Unknown","TASE"
"TFVC.TA","TAMIR CAPITAL","Unknown","TASE"
"TFRE.TA","TAM FISHMAN REST FD","Unknown","TASE"
"TAO.TA","TAO-M","Unknown","TASE"
"TPUZ.TA","TAPUZ","Unknown","TASE"
"TAT.TA","TAT","Unknown","TASE"
"TATTF.TA","TAT TECHNO","Unknown","TASE"
"TAYA.TA","TAYA INV-L","Unknown","TASE"
"TNPV.TA","TCHNOPLS VENT","Unknown","TASE"
"TEDE.TA","TEDEA","Unknown","TASE"
"TEFN.TA","TEFEN","Unknown","TASE"
"TFRLF.TA","TEFRON","Unknown","TASE"
"TLKR.TA","TELKOOR TELEC-M","Unknown","TASE"
"TLSY.TA","TELSYS","Unknown","TASE"
"TMIN.TA","TEMPO INDUST","Unknown","TASE"
